B;7;20,0;1,0;11;0,8;0,0;2;23,0;0;0,7111111111111109;1,0
B;8;20,0;1,0;4;0,3333333333333333;0,0;1;7,0;0;0,8848484848484848;1,0
B;9;20,0;1,0;3;0,26666666666666666;0,0;2;4,0;0;0,911111111111111;1,0
B;10;20,0;1,0;10;0,7333333333333333;0,0;2;17,0;0;0,7333333333333332;1,0
B;1;20,0;1,5;9;0,6666666666666666;0,0;4;123,0;11;0,6778114478114478;0,9580246913580247
B;2;20,0;1,5;17;0,8666666666666667;0,0;3;135,0;41;0,6558024691358024;0,9098765432098765
B;3;20,0;1,5;10;0,7333333333333333;0,0;3;98,0;8;0,7397720797720797;0,980246913580247
B;4;20,0;1,5;28;0,6;0,0;5;106,0;60;0,7070596614714262;0,8266666666666665
B;5;20,0;1,5;15;0,6666666666666666;0,0;4;111,0;15;0,6888888888888888;0,9555555555555556
B;6;20,0;1,5;11;0,8;0,0;3;124,0;6;0,6859259259259258;0,9777777777777777
B;7;20,0;1,5;14;0,6666666666666666;0,0;4;97,0;9;0,6938746438746437;0,9777777777777777
B;8;20,0;1,5;11;0,8;0,0;4;126,0;7;0,665018315018315;0,9777777777777777
B;9;20,0;1,5;10;0,8;0,0;4;109,0;7;0,6857142857142856;0,9777777777777777
B;10;20,0;1,5;8;0,6;0,0;4;83,0;6;0,7513888888888888;0,9809523809523809
B;1;20,0;2,0;37;0,4666666666666667;0,0;5;328,0;260;0,5960867151042589;0,6827321531810696
B;2;20,0;2,0;32;0,7333333333333333;0,0;4;262,0;183;0,6532690228297533;0,7129427898993116
B;3;20,0;2,0;43;0,7333333333333333;0,0;6;216,0;133;0,6774604743083003;0,8188833057589507
B;4;20,0;2,0;15;0,6666666666666666;0,0;5;174,0;66;0,7342932246441018;0,8851049191606467
B;5;20,0;2,0;22;0,6;0,0;5;179,0;108;0,7199590461661399;0,7795459236326108
B;6;20,0;2,0;30;0,5333333333333333;0,0;6;218,0;145;0,6745404583949476;0,7358006573176852
B;7;20,0;2,0;43;0,4;0,0;4;276,0;199;0,6436966769140683;0,6758180354267312
B;8;20,0;2,0;27;0,8;0,0;4;212,0;151;0,687273326165483;0,7253042328042328
B;9;20,0;2,0;21;0,6666666666666666;0,0;4;210,0;130;0,7054073215321925;0,7474079981097524
B;10;20,0;2,0;29;0,4666666666666667;0,0;5;226,0;153;0,6780863951710633;0,7887424330902592
B;1;20,0;2,5;49;0,3333333333333333;0,0;3;367,0;341;0,6537673178382041;0,6674893246634045
B;2;20,0;2,5;35;0,5333333333333333;0,0;4;352,0;306;0,6166191507814567;0,6503863239481088
B;3;20,0;2,5;38;0,6;0,0;5;378,0;338;0,6135382971908481;0,6383864784894347
B;4;20,0;2,5;34;0,6;0,0;4;433,0;383;0,5699360646727754;0,5815961941463407
B;5;20,0;2,5;44;0,6;0,0;5;372,0;332;0,5944978186280516;0,5564805624483044
B;6;20,0;2,5;43;0,5333333333333333;0,0;5;363,0;297;0,5970866550379609;0,6799314845547375
B;7;20,0;2,5;39;0,6666666666666666;0,0;5;472,0;456;0,5611917646367827;0,516035641376324
B;8;20,0;2,5;30;0,5333333333333333;0,0;5;361,0;278;0,614932992367931;0,6957917418367334
B;9;20,0;2,5;31;0,6666666666666666;0,0;3;343,0;319;0,6551057055695634;0,6651649936215154
B;10;20,0;2,5;27;0,4;0,0;5;367,0;278;0,621662699657694;0,7051874568917763
B;1;20,0;3,0;50;0,5333333333333333;0,0;2;605,0;590;0,47636425394947923;0,48258120078103495
B;2;20,0;3,0;82;0,6666666666666666;0,0;4;422,0;412;0,6367680484260192;0,6324476396756211
B;3;20,0;3,0;52;0,6666666666666666;0,0;3;681,0;639;0,45735596651624666;0,5165031935771263
B;4;20,0;3,0;68;0,3333333333333333;0,0;4;642,0;636;0,4877329730482471;0,4755934018831673
B;5;20,0;3,0;45;0,5333333333333333;0,0;4;641,0;610;0,5265859241288918;0,5702594769061207
B;6;20,0;3,0;68;0,2;0,0;2;566,0;527;0,5771276056860871;0,6220713097670462
B;7;20,0;3,0;61;0,3333333333333333;0,0;3;501,0;484;0,5650410543130947;0,5646386152137339
B;8;20,0;3,0;59;0,3333333333333333;0,0;4;674,0;621;0,477117098917916;0,4958927325216819
B;9;20,0;3,0;45;0,4666666666666667;0,0;2;626,0;601;0,5224246098206682;0,5426605125447533
B;10;20,0;3,0;46;0,4;0,0;4;606,0;565;0,5112835026139882;0,5233072158349539
C;1;20,0;1,0;7;0,5333333333333333;0,0;3;10,0;0;0,7999999999999997;1,0
C;2;20,0;1,0;11;0,8;0,0;2;20,0;0;0,6888888888888888;1,0
C;3;20,0;1,0;7;0,5333333333333333;0,0;3;11,0;0;0,7999999999999999;1,0
C;4;20,0;1,0;5;0,4;0,0;2;7,0;0;0,8444444444444443;1,0
C;5;20,0;1,0;10;0,7333333333333333;0,0;3;19,0;0;0,7333333333333332;1,0
C;6;20,0;1,0;8;0,6;0,0;4;13,0;0;0,7999999999999999;1,0
C;7;20,0;1,0;9;0,6666666666666666;0,0;2;22,0;0;0,7555555555555554;1,0
C;8;20,0;1,0;9;0,6666666666666666;0,0;3;13,0;0;0,7777777777777776;1,0
C;9;20,0;1,0;2;0,2;0,0;3;3,0;0;0,9333333333333333;1,0
C;10;20,0;1,0;11;0,8;0,0;1;15,0;0;0,711111111111111;1,0
C;1;20,0;1,5;29;0,8;1,5333333333333334;5;127,0;15;0,6691688818004607;0,888888888888889
C;2;20,0;1,5;13;0,5333333333333333;0,0;5;98,0;0;0,7555555555555554;1,0
C;3;20,0;1,5;8;0,6;0,0;6;93,0;0;0,7296296296296296;1,0
C;4;20,0;1,5;10;0,6666666666666666;0,0;5;77,0;0;0,707070707070707;1,0
C;5;20,0;1,5;9;0,6666666666666666;0,26666666666666666;4;99,0;0;0,7733333333333333;1,0
C;6;20,0;1,5;63;0,7333333333333333;5,333333333333333;4;121,0;44;0,6767548500881835;0,8444444444444444
C;7;20,0;1,5;38;0,6;2,6;4;146,0;54;0,6665266106442577;0,8695424836601305
C;8;20,0;1,5;39;0,7333333333333333;1,5333333333333334;3;111,0;31;0,6637037037037036;0,9131313131313131
C;9;20,0;1,5;20;0,8666666666666667;0,6;3;105,0;9;0,6857142857142856;0,9777777777777777
C;10;20,0;1,5;11;0,8;0,13333333333333333;4;116,0;0;0,701851851851852;1,0
C;1;20,0;2,0;142;1,0;7,4;3;251,0;162;0,6489138671594811;0,7303665742391232
C;2;20,0;2,0;75;0,7333333333333333;3,066666666666667;4;260,0;188;0,6287027754571615;0,7487122441927934
C;3;20,0;2,0;54;0,7333333333333333;1,6;5;246,0;136;0,6168118416957427;0,7793650793650794
C;4;20,0;2,0;57;0,9333333333333333;3,066666666666667;5;223,0;102;0,6372881277267243;0,8208994708994709
C;5;20,0;2,0;96;0,7333333333333333;6,666666666666667;5;301,0;221;0,6142657351547512;0,682037037037037
C;6;20,0;2,0;61;0,8;2,7333333333333334;5;215,0;121;0,6703986955405943;0,7983957219251335
C;7;20,0;2,0;121;0,8666666666666667;4,333333333333333;4;252,0;228;0,6481481995135694;0,7195892103666441
C;8;20,0;2,0;129;1,6;9,866666666666667;5;276,0;160;0,6148229151417558;0,7445346724995137
C;9;20,0;2,0;44;0,6666666666666666;2,466666666666667;3;167,0;67;0,7088462262375306;0,9131313131313131
C;10;20,0;2,0;20;0,5333333333333333;0,13333333333333333;5;168,0;43;0,6839057239057239;0,9313131313131314
C;1;20,0;2,5;95;1,1333333333333333;6,6;5;325,0;276;0,6067862754529421;0,7019674240498037
C;2;20,0;2,5;88;1,0;4,866666666666666;4;377,0;329;0,611103029941384;0,6563678696031637
C;3;20,0;2,5;89;0,8;3,933333333333333;4;388,0;322;0,5917905301296204;0,6804770913038506
C;4;20,0;2,5;109;0,9333333333333333;6,466666666666667;5;382,0;302;0,5941120612206932;0,6677075806762031
C;5;20,0;2,5;129;1,2;6,8;4;405,0;330;0,5707495647447421;0,6883229482246933
C;6;20,0;2,5;122;1,4;4,933333333333334;5;454,0;422;0,539740363484924;0,5692866058545053
C;7;20,0;2,5;113;0,9333333333333333;3,8;6;360,0;303;0,6534449311142859;0,7483335923335924
C;8;20,0;2,5;117;1,4;6,666666666666667;5;388,0;288;0,5815658394915036;0,7139984232119743
C;9;20,0;2,5;122;1,2;8,933333333333334;3;453,0;408;0,5726561653769843;0,6383684994059485
C;10;20,0;2,5;136;1,2666666666666666;6,6;5;401,0;326;0,5921990479739018;0,6958472560577824
C;1;20,0;3,0;179;1,8;9,2;4;553,0;503;0,5463267446188169;0,5871882094948179
C;2;20,0;3,0;190;2,066666666666667;6,8;4;564,0;529;0,5341862401034968;0,562045730553795
C;3;20,0;3,0;132;1,0666666666666667;6,333333333333333;5;634,0;567;0,4922635978894276;0,5816345185801638
C;4;20,0;3,0;91;1,0666666666666667;3,1333333333333333;3;429,0;321;0,5635557534434528;0,7675368528443585
C;5;20,0;3,0;129;1,7333333333333334;7,266666666666667;5;558,0;575;0,5458547162709767;0,5250631653780858
C;6;20,0;3,0;134;0,8;7,0;4;616,0;596;0,49326783639891736;0,5375520229711823
C;7;20,0;3,0;122;1,1333333333333333;7,333333333333333;4;645,0;659;0,5236230444593093;0,5602186233933473
C;8;20,0;3,0;71;0,6;1,5333333333333334;5;496,0;446;0,5707686663876842;0,6150648456180132
C;9;20,0;3,0;78;0,6;2,066666666666667;4;448,0;428;0,576411400765028;0,5601393503522462
C;10;20,0;3,0;124;1,0666666666666667;3,7333333333333334;4;484,0;416;0,5487614001333583;0,6668434543240614
