32,Rc,5,0,7,0,7,6
32,Rc,6,10,0,13,0,0
32,Rc,7,9,0,13,6,10
32,Rc,8,0,0,6,14,0
32,Rc,9,8,0,0,8,14
32,Rc,10,13,9,0,9,6
32,Rc,11,0,12,6,7,0
32,Rc,12,11,12,10,0,7
32,Rc,13,8,9,6,11,0
32,Rc,14,6,15,10,3,0
32,Rc,15,4,11,0,10,10
32,Rc,16,8,9,0,0,0
32,Rc,17,0,13,0,8,0
32,Rc,18,0,9,0,12,8
32,Rc,19,11,9,0,9,0
32,Rc,20,12,7,11,0,5
32,Rc,21,0,0,4,9,0
32,Rc,22,0,7,12,7,6
32,Rc,23,0,8,9,0,11
32,Rc,24,13,12,6,0,6
32,Rc,25,8,0,10,0,8
32,Rc,26,8,12,15,12,0
32,Rc,27,8,11,0,7,12
32,Rc,28,9,11,12,0,3
32,Rc,29,4,15,6,0,5
32,Rc,30,7,7,10,0,0
32,Rc,31,12,7,0,0,12
32,Rc,32,11,6,3,2,0
32,Rc,33,14,0,8,7,0
32,Rc,34,0,9,11,0,12
32,Rc,35,9,0,13,11,10
32,Rc,36,9,9,12,9,0
32,Rc,37,10,7,7,8,0
32,Rc,38,11,7,11,12,0
32,Rc,39,14,0,10,0,0
32,Rc,40,9,11,10,10,0
32,Rc,41,12,0,0,8,12
32,Rc,42,10,4,14,0,10
32,Rc,43,10,8,0,11,10
32,Rc,44,10,8,11,7,0
32,Rc,45,0,7,3,8,6
32,Rc,46,14,0,11,0,0
32,Rc,47,13,11,0,8,0
32,Rc,48,3,9,0,13,12
32,Rc,49,0,0,12,14,8
32,Rc,50,0,10,8,0,0
32,Rc,51,13,15,11,14,0
32,Rc,52,6,10,10,0,11
32,Rc,53,11,17,12,11,0
32,Rc,54,9,0,0,8,9
32,Rc,55,8,0,0,14,9
32,Rc,56,0,11,0,0,9
32,Rc,57,8,8,12,0,10
32,Rc,58,0,0,11,10,12
32,Rc,59,11,0,10,11,9
32,Rc,60,0,9,0,11,0
32,Rc,61,12,9,0,11,8
32,Rc,62,15,6,10,0,0
32,Rc,63,0,0,0,0,0
32,Rc,64,6,3,8,0,8
32,Rc,65,13,9,5,0,8
32,Rc,66,9,10,11,6,0
32,Rc,67,0,0,13,13,5
32,Rc,68,15,10,0,6,8
32,Rc,69,0,8,7,0,0
32,Rc,70,8,11,12,0,8
32,Rc,71,11,0,0,10,0
32,Rc,72,0,9,5,11,15
32,Rc,73,6,0,6,10,10
32,Rc,74,0,6,0,11,3
32,Rc,75,9,0,12,0,0
32,Rc,76,11,6,10,0,8
32,Rc,77,8,0,15,9,5
32,Rc,78,0,10,4,0,0
32,Rc,79,8,15,0,0,0
32,RcPi,0,0,0,1,0,0
32,RcPi,1,0,0,0,0,7
32,RcPi,2,2,4,0,0,0
32,RcPi,3,0,0,0,0,5
32,RcPi,4,0,1,0,7,0
32,RcPi,5,1,0,6,0,0
32,RcPi,6,0,8,0,2,1
32,RcPi,7,0,6,0,0,0
32,RcPi,8,6,2,0,0,6
32,RcPi,9,0,3,1,0,0
32,RcPi,10,0,0,14,0,0
32,RcPi,11,4,0,0,0,5
32,RcPi,12,0,0,0,2,0
32,RcPi,13,0,0,0,0,1
32,RcPi,14,0,0,0,0,6
32,RcPi,15,0,0,9,0,0
32,RcPi,16,0,0,2,3,5
32,RcPi,17,9,0,2,0,3
32,RcPi,18,8,0,5,0,0
32,RcPi,19,0,0,7,0,6
32,RcPi,20,0,0,0,3,0
32,RcPi,21,10,7,0,0,9
32,RcPi,22,13,0,0,0,0
32,RcPi,23,1,0,0,2,0
32,RcPi,24,0,0,0,5,0
32,RcPi,25,0,1,0,6,0
32,RcPi,26,0,0,0,0,6
32,RcPi,27,0,0,8,0,0
32,RcPi,28,0,0,0,3,0
32,RcPi,29,0,0,0,3,0
32,RcPi,30,0,0,0,1,2
32,RcPi,31,0,0,7,3,0
32,RcPi,32,0,0,0,0,14
32,RcPi,33,0,5,0,0,4
32,RcPi,34,1,0,0,10,0
32,RcPi,35,0,1,0,0,0
32,RcPi,36,0,0,0,0,2
32,RcPi,37,0,0,0,0,1
32,RcPi,38,0,0,0,0,9
32,RcPi,39,0,6,0,2,2
32,RcPi,40,0,0,0,0,7
32,RcPi,41,0,4,1,0,0
32,RcPi,42,0,0,0,5,0
32,RcPi,43,0,0,3,0,0
32,RcPi,44,0,0,0,0,4
32,RcPi,45,1,0,0,0,0
32,RcPi,46,0,5,0,3,3
32,RcPi,47,0,0,6,0,8
32,RcPi,48,0,0,1,0,0
32,RcPi,49,2,1,0,0,0
32,RcPi,50,4,0,0,2,5
32,RcPi,51,0,0,0,0,10
32,RcPi,52,0,0,0,2,0
32,RcPi,53,0,0,0,0,12
32,RcPi,54,0,6,1,0,0
32,RcPi,55,0,7,1,0,0
32,RcPi,56,2,0,6,1,0
32,RcPi,57,0,0,0,9,0
32,RcPi,58,3,6,0,0,0
32,RcPi,59,0,2,0,0,0
32,RcPi,60,1,0,4,0,2
32,RcPi,61,0,0,5,0,0
32,RcPi,62,0,0,0,2,4
32,RcPi,63,8,5,7,6,7
32,RcPi,64,0,0,0,4,0
32,RcPi,65,0,0,0,4,0
32,RcPi,66,0,0,0,0,8
32,RcPi,67,1,2,0,0,0
32,RcPi,68,0,0,10,0,0
32,RcPi,69,6,0,0,9,7
32,RcPi,70,0,0,0,2,0
32,RcPi,71,0,7,6,0,4
32,RcPi,72,9,0,0,0,0
32,RcPi,73,0,5,0,0,0
32,RcPi,74,6,0,8,0,0
32,RcPi,75,0,2,0,2,3
32,RcPi,76,0,0,0,2,0
32,RcPi,77,0,2,0,0,0
32,RcPi,78,3,0,0,5,8
32,RcPi,79,0,0,3,4,2
33,Rc,0,6,9,6,0,0
33,Rc,1,0,12,0,0,0
33,Rc,2,0,11,8,15,4
33,Rc,3,0,0,7,0,8
33,Rc,4,5,14,10,8,0
33,Rc,5,0,0,10,11,10
33,Rc,6,10,6,10,7,0
33,Rc,7,10,12,0,8,0
33,Rc,8,9,11,0,10,0
33,Rc,9,13,7,14,7,0
33,Rc,10,0,0,9,0,0
33,Rc,11,0,5,9,12,9
33,Rc,12,11,0,5,12,12
33,Rc,13,9,6,0,0,8
33,Rc,14,0,11,5,8,11
33,Rc,15,5,9,8,0,12
33,Rc,16,10,12,0,13,0
33,Rc,17,0,11,12,12,0
33,Rc,18,0,11,0,8,11
33,Rc,19,11,0,14,12,9
33,Rc,20,12,0,0,0,8
33,Rc,21,8,0,0,11,15
33,Rc,22,3,10,9,7,0
33,Rc,23,0,13,0,12,0
33,Rc,24,12,8,0,13,10
33,Rc,25,9,0,8,10,11
33,Rc,26,0,8,12,12,6
33,Rc,27,11,0,0,0,0
33,Rc,28,12,8,0,11,7
33,Rc,29,17,11,8,0,9
33,Rc,30,0,9,3,11,0
33,Rc,31,9,0,10,7,10
33,Rc,32,0,12,0,13,9
33,Rc,33,10,9,4,0,12
33,Rc,34,9,15,11,0,9
33,Rc,35,0,0,13,5,0
33,Rc,36,10,2,11,0,10
33,Rc,37,10,13,0,9,12
33,Rc,38,13,10,0,9,0
33,Rc,39,5,14,0,17,11
33,Rc,40,11,0,8,0,4
33,Rc,41,13,9,0,13,6
33,Rc,42,0,15,7,0,0
33,Rc,43,14,9,10,0,13
33,Rc,44,0,0,9,5,7
33,Rc,45,10,0,12,6,0
33,Rc,46,5,0,0,0,3
33,Rc,47,15,7,0,12,3
33,Rc,48,8,8,6,9,0
33,Rc,49,9,0,13,11,10
33,Rc,50,8,0,10,10,11
33,Rc,51,8,5,0,7,7
33,Rc,52,5,13,6,0,5
33,Rc,53,11,5,14,12,0
33,Rc,54,11,11,0,0,7
33,Rc,55,0,0,8,0,10
33,Rc,56,0,0,2,10,9
33,Rc,57,10,10,0,10,0
33,Rc,58,6,0,9,11,0
33,Rc,59,11,8,8,0,5
33,Rc,60,6,7,11,0,12
33,Rc,61,0,7,0,12,0
33,Rc,62,7,0,13,11,8
33,Rc,63,7,0,13,0,10
33,Rc,64,13,7,4,0,14
33,Rc,65,14,0,12,0,13
33,Rc,66,0,5,13,8,0
33,Rc,67,7,0,9,7,6
33,Rc,68,0,0,14,10,8
33,Rc,69,12,7,0,8,7
33,Rc,70,0,12,11,13,0
33,Rc,71,10,8,0,3,18
33,Rc,72,12,0,2,8,6
33,Rc,73,12,8,6,0,3
33,Rc,74,0,0,0,10,12
33,Rc,75,10,11,0,8,6
33,Rc,76,11,18,10,12,0
33,Rc,77,10,13,9,0,7
33,Rc,78,11,0,12,0,6
33,Rc,79,0,0,11,0,0
33,RcPi,0,0,0,0,6,5
33,RcPi,1,1,0,8,9,3
33,RcPi,2,12,0,0,0,0
33,RcPi,3,7,1,0,2,0
33,RcPi,4,0,0,0,0,3
33,RcPi,5,1,1,0,0,0
33,RcPi,6,0,0,0,0,8
33,RcPi,7,0,0,1,0,5
33,RcPi,8,0,0,4,0,8
33,RcPi,9,0,0,0,0,5
33,RcPi,10,6,3,0,7,9
33,RcPi,11,8,0,0,0,0
33,RcPi,12,0,5,0,0,0
33,RcPi,13,0,0,7,6,0
33,RcPi,14,11,0,0,0,0
33,RcPi,15,0,0,0,7,0
33,RcPi,16,0,0,8,0,8
33,RcPi,17,9,0,0,0,5
33,RcPi,18,8,0,9,0,0
33,RcPi,19,0,12,0,0,0
33,RcPi,20,0,4,6,7,0
33,RcPi,21,0,4,7,0,0
33,RcPi,22,0,0,0,0,2
33,RcPi,23,1,0,10,0,9
33,RcPi,24,0,0,11,0,0
33,RcPi,25,0,5,0,0,0
33,RcPi,26,4,0,0,0,0
33,RcPi,27,0,6,6,1,7
33,RcPi,28,0,0,10,0,0
33,RcPi,29,0,0,0,12,0
33,RcPi,30,1,0,0,0,1
33,RcPi,31,0,11,0,0,0
33,RcPi,32,8,0,2,0,0
33,RcPi,33,0,0,0,9,0
33,RcPi,34,0,0,0,5,0
33,RcPi,35,3,2,0,0,7
33,RcPi,36,0,0,0,3,0
33,RcPi,37,0,0,1,0,0
33,RcPi,38,0,0,4,0,3
33,RcPi,39,0,0,1,0,0
33,RcPi,40,0,1,0,4,0
33,RcPi,41,0,0,12,0,0
33,RcPi,42,2,0,0,1,12
33,RcPi,43,0,0,0,5,0
33,RcPi,44,2,6,0,0,0
33,RcPi,45,0,1,0,0,3
33,RcPi,46,0,8,9,1,0
33,RcPi,47,0,0,9,0,0
33,RcPi,48,0,0,0,0,10
33,RcPi,49,0,10,0,0,0
33,RcPi,50,0,6,0,0,0
33,RcPi,51,0,0,8,0,0
33,RcPi,52,0,0,0,4,0
33,RcPi,53,0,0,0,0,12
33,RcPi,54,0,0,6,7,0
33,RcPi,55,4,4,0,6,0
33,RcPi,56,2,1,0,0,0
33,RcPi,57,0,0,7,0,2
33,RcPi,58,0,10,0,0,8
33,RcPi,59,0,0,0,3,0
33,RcPi,60,0,0,0,6,0
33,RcPi,61,6,0,7,0,3
33,RcPi,62,0,4,0,0,0
33,RcPi,63,0,9,0,4,0
33,RcPi,64,0,0,0,10,0
33,RcPi,65,0,2,0,9,0
33,RcPi,66,6,0,0,0,0
33,RcPi,67,0,2,0,0,0
33,RcPi,68,8,2,0,0,0
33,RcPi,69,0,0,1,0,0
33,RcPi,70,8,0,0,0,4
33,RcPi,71,0,0,6,0,0
33,RcPi,72,0,3,0,0,0
33,RcPi,73,0,0,0,4,0
33,RcPi,74,6,6,3,0,0
33,RcPi,75,0,0,3,0,0
33,RcPi,76,0,0,0,0,2
33,RcPi,77,0,0,0,4,0
33,RcPi,78,0,5,0,8,0
33,RcPi,79,1,5,0,10,2
34,Rc,0,9,0,0,0,12
34,Rc,1,13,13,10,11,0
34,Rc,2,0,4,8,0,0
34,Rc,3,10,4,12,0,0
34,Rc,4,0,10,0,11,13
34,Rc,5,0,13,0,5,8
34,Rc,6,10,0,5,0,8
34,Rc,7,11,0,0,7,0
34,Rc,8,0,0,15,0,11
34,Rc,9,12,0,9,4,11
34,Rc,10,0,0,12,15,9
34,Rc,11,0,12,6,10,10
34,Rc,12,0,0,7,7,12
34,Rc,13,11,0,11,0,0
34,Rc,14,10,5,11,0,5
34,Rc,15,8,0,10,10,8
34,Rc,16,0,16,7,8,0
34,Rc,17,7,11,8,0,10
34,Rc,18,8,9,9,12,0
34,Rc,19,13,14,7,0,8
34,Rc,20,10,4,6,8,0
34,Rc,21,11,11,7,6,0
34,Rc,22,0,6,0,3,8
34,Rc,23,0,0,0,9,10
34,Rc,24,17,12,5,0,0
34,Rc,25,8,7,9,0,14
34,Rc,26,0,8,0,4,13
34,Rc,27,0,8,0,0,0
34,Rc,28,9,7,12,10,0
34,Rc,29,13,12,7,0,13
34,Rc,30,8,14,0,8,6
34,Rc,31,0,9,6,10,10
34,Rc,32,0,5,6,0,0
34,Rc,33,10,6,9,13,0
34,Rc,34,11,13,0,7,11
34,Rc,35,0,9,0,3,0
34,Rc,36,9,0,9,9,10
34,Rc,37,0,10,0,0,8
34,Rc,38,0,11,5,10,20
34,Rc,39,9,8,11,10,0
34,Rc,40,16,10,7,11,0
34,Rc,41,0,12,5,6,7
34,Rc,42,13,5,13,15,0
34,Rc,43,9,9,0,4,12
34,Rc,44,0,6,6,12,0
34,Rc,45,13,0,12,0,6
34,Rc,46,0,0,6,10,9
34,Rc,47,18,0,10,7,7
34,Rc,48,10,10,12,0,8
34,Rc,49,11,11,12,0,16
34,Rc,50,13,0,10,0,7
34,Rc,51,0,13,8,16,11
34,Rc,52,10,0,6,0,12
34,Rc,53,10,15,12,8,0
34,Rc,54,11,8,10,0,7
34,Rc,55,12,9,9,0,6
34,Rc,56,0,10,5,15,9
34,Rc,57,7,0,9,13,11
34,Rc,58,7,11,0,13,0
34,Rc,59,9,0,7,8,12
34,Rc,60,0,10,10,9,6
34,Rc,61,7,8,6,11,0
34,Rc,62,0,8,11,9,10
34,Rc,63,7,7,12,0,9
34,Rc,64,0,4,10,10,0
34,Rc,65,5,7,9,0,0
34,Rc,66,17,15,0,13,4
34,Rc,67,13,0,11,11,0
34,Rc,68,7,0,8,11,8
34,Rc,69,11,0,0,0,15
34,Rc,70,11,12,0,8,6
34,Rc,71,0,13,9,5,0
34,Rc,72,0,0,8,8,0
34,Rc,73,8,13,0,6,7
34,Rc,74,9,9,0,8,9
34,Rc,75,4,0,11,0,8
34,Rc,76,7,0,0,10,10
34,Rc,77,9,19,0,14,9
34,Rc,78,12,0,0,10,8
34,Rc,79,7,0,0,0,10
34,RcPi,0,0,3,3,5,0
34,RcPi,1,0,0,0,0,7
34,RcPi,2,2,0,0,9,3
34,RcPi,3,0,0,0,9,5
34,RcPi,4,8,0,6,0,0
34,RcPi,5,1,0,1,0,0
34,RcPi,6,0,8,0,9,0
34,RcPi,7,0,2,7,0,4
34,RcPi,8,6,2,0,3,0
34,RcPi,9,0,2,0,0,0
34,RcPi,10,6,2,0,0,0
34,RcPi,11,15,0,0,0,0
34,RcPi,12,4,1,0,0,0
34,RcPi,13,0,3,0,10,2
34,RcPi,14,0,0,0,10,0
34,RcPi,15,0,1,0,0,0
34,RcPi,16,2,0,0,0,5
34,RcPi,17,0,0,0,11,0
34,RcPi,18,0,0,0,0,7
34,RcPi,19,0,0,0,7,0
34,RcPi,20,0,0,0,0,10
34,RcPi,21,0,0,0,0,5
34,RcPi,22,3,0,9,0,0
34,RcPi,23,1,7,5,0,0
34,RcPi,24,0,0,0,8,1
34,RcPi,25,0,0,0,11,0
34,RcPi,26,4,0,2,0,0
34,RcPi,27,7,0,3,1,2
34,RcPi,28,0,0,0,0,7
34,RcPi,29,0,0,0,7,0
34,RcPi,30,0,0,4,0,0
34,RcPi,31,8,0,0,0,0
34,RcPi,32,8,0,0,2,5
34,RcPi,33,0,0,0,0,3
34,RcPi,34,0,0,8,0,0
34,RcPi,35,3,0,3,0,4
34,RcPi,36,0,7,0,0,0
34,RcPi,37,7,0,1,2,0
34,RcPi,38,2,0,0,0,0
34,RcPi,39,0,0,0,0,5
34,RcPi,40,0,0,0,0,13
34,RcPi,41,4,0,0,0,0
34,RcPi,42,0,0,0,0,9
34,RcPi,43,0,0,8,0,0
34,RcPi,44,2,0,0,0,4
34,RcPi,45,0,4,0,4,0
34,RcPi,46,4,7,0,0,0
34,RcPi,47,0,8,0,0,0
34,RcPi,48,0,0,0,13,0
34,RcPi,49,0,0,0,11,0
34,RcPi,50,0,8,0,1,0
34,RcPi,51,1,0,0,0,0
34,RcPi,52,0,6,0,5,0
34,RcPi,53,0,0,0,0,2
34,RcPi,54,0,0,0,5,0
34,RcPi,55,0,0,0,1,0
34,RcPi,56,2,0,0,0,0
34,RcPi,57,0,5,0,0,0
34,RcPi,58,0,0,8,0,9
34,RcPi,59,0,10,0,0,0
34,RcPi,60,1,0,0,0,0
34,RcPi,61,0,0,0,0,3
34,RcPi,62,4,0,0,0,0
34,RcPi,63,0,0,0,8,0
34,RcPi,64,8,0,0,0,6
34,RcPi,65,0,0,0,4,7
34,RcPi,66,0,0,1,0,0
34,RcPi,67,0,4,0,0,1
34,RcPi,68,0,5,0,0,0
34,RcPi,69,0,3,2,7,0
34,RcPi,70,0,0,6,0,0
34,RcPi,71,9,0,0,0,7
34,RcPi,72,9,8,0,0,7
34,RcPi,73,0,0,5,0,0
34,RcPi,74,0,0,10,0,0
34,RcPi,75,0,3,0,1,0
34,RcPi,76,0,2,4,0,0
34,RcPi,77,0,0,6,0,0
34,RcPi,78,0,7,1,0,0
34,RcPi,79,0,3,4,5,0
35,Rc,0,8,6,7,0,5
35,Rc,1,14,9,0,11,7
35,Rc,2,14,9,0,0,11
35,Rc,3,14,9,9,0,0
35,Rc,4,7,13,0,0,0
35,Rc,5,11,15,10,11,0
35,Rc,6,4,14,14,0,0
35,Rc,7,11,12,0,0,14
35,Rc,8,9,8,0,11,7
35,Rc,9,6,11,0,15,11
35,Rc,10,15,10,11,9,0
35,Rc,11,7,7,0,11,8
35,Rc,12,8,7,11,5,0
35,Rc,13,9,8,8,0,12
35,Rc,14,8,0,9,14,5
35,Rc,15,10,0,0,0,12
35,Rc,16,10,11,5,0,13
35,Rc,17,9,6,15,0,7
35,Rc,18,5,0,0,18,0
35,Rc,19,7,4,0,10,9
35,Rc,20,15,0,12,7,4
35,Rc,21,13,0,2,5,10
35,Rc,22,4,11,6,12,0
35,Rc,23,8,5,11,5,0
35,Rc,24,14,13,8,0,8
35,Rc,25,8,13,13,0,0
35,Rc,26,0,0,5,12,8
35,Rc,27,11,0,8,9,5
35,Rc,28,10,11,15,12,0
35,Rc,29,7,5,0,0,10
35,Rc,30,7,12,5,0,5
35,Rc,31,11,0,11,0,0
35,Rc,32,5,10,0,10,0
35,Rc,33,6,17,5,17,0
35,Rc,34,7,0,10,12,14
35,Rc,35,0,9,5,9,11
35,Rc,36,0,11,0,12,6
35,Rc,37,0,9,6,9,8
35,Rc,38,8,8,0,14,6
35,Rc,39,0,0,9,0,8
35,Rc,40,6,9,14,0,12
35,Rc,41,14,9,0,10,11
35,Rc,42,9,6,5,14,0
35,Rc,43,11,0,14,10,10
35,Rc,44,0,6,7,14,7
35,Rc,45,0,6,0,6,0
35,Rc,46,0,7,11,9,11
35,Rc,47,10,8,0,9,7
35,Rc,48,15,0,0,8,11
35,Rc,49,3,11,9,8,0
35,Rc,50,11,6,9,0,12
35,Rc,51,0,5,8,15,3
35,Rc,52,4,10,10,6,0
35,Rc,53,9,9,9,11,0
35,Rc,54,12,12,12,0,0
35,Rc,55,11,0,12,0,8
35,Rc,56,6,11,9,15,0
35,Rc,57,6,0,9,13,0
35,Rc,58,6,0,12,9,9
35,Rc,59,5,10,6,0,9
35,Rc,60,8,6,0,10,5
35,Rc,61,11,16,5,0,11
35,Rc,62,12,0,13,7,0
35,Rc,63,3,0,11,6,8
35,Rc,64,10,10,10,0,11
35,Rc,65,0,0,6,10,5
35,Rc,66,14,13,0,11,6
35,Rc,67,8,8,0,8,13
35,Rc,68,4,0,0,10,0
35,Rc,69,12,0,13,5,0
35,Rc,70,12,12,5,0,12
35,Rc,71,7,14,9,0,11
35,Rc,72,7,12,12,13,0
35,Rc,73,13,9,11,6,0
35,Rc,74,8,10,7,0,9
35,Rc,75,9,8,16,10,0
35,Rc,76,6,0,11,7,6
35,Rc,77,12,0,0,8,12
35,Rc,78,13,16,11,12,0
35,Rc,79,0,0,14,10,6
35,RcPi,0,0,0,0,2,0
35,RcPi,1,0,0,1,0,0
35,RcPi,2,0,0,5,8,0
35,RcPi,3,0,0,0,4,2
35,RcPi,4,0,0,1,7,2
35,RcPi,5,0,0,0,0,4
35,RcPi,6,0,0,0,4,4
35,RcPi,7,0,0,7,6,0
35,RcPi,8,0,0,3,0,0
35,RcPi,9,0,0,1,0,0
35,RcPi,10,0,0,0,0,4
35,RcPi,11,0,0,10,0,0
35,RcPi,12,0,0,0,0,13
35,RcPi,13,0,0,0,6,0
35,RcPi,14,0,12,0,0,0
35,RcPi,15,0,2,2,5,0
35,RcPi,16,0,0,0,10,0
35,RcPi,17,0,0,0,8,0
35,RcPi,18,0,1,3,0,1
35,RcPi,19,0,0,2,0,0
35,RcPi,20,0,12,0,0,0
35,RcPi,21,0,5,0,0,0
35,RcPi,22,0,0,0,0,11
35,RcPi,23,0,0,0,0,13
35,RcPi,24,0,0,0,1,0
35,RcPi,25,0,0,0,4,9
35,RcPi,26,4,1,0,0,0
35,RcPi,27,0,5,0,0,0
35,RcPi,28,0,0,0,0,5
35,RcPi,29,0,0,8,9,0
35,RcPi,30,0,0,0,10,0
35,RcPi,31,0,4,0,1,8
35,RcPi,32,0,0,4,0,2
35,RcPi,33,0,0,0,0,11
35,RcPi,34,0,9,0,0,0
35,RcPi,35,8,0,0,0,0
35,RcPi,36,3,0,7,0,0
35,RcPi,37,11,0,0,0,0
35,RcPi,38,0,0,10,0,0
35,RcPi,39,3,5,0,5,0
35,RcPi,40,0,0,0,9,0
35,RcPi,41,0,0,4,0,0
35,RcPi,42,0,0,0,0,4
35,RcPi,43,0,5,0,0,0
35,RcPi,44,2,0,0,0,0
35,RcPi,45,1,0,9,0,7
35,RcPi,46,4,0,0,0,0
35,RcPi,47,0,0,4,0,0
35,RcPi,48,0,6,5,0,0
35,RcPi,49,0,0,0,0,2
35,RcPi,50,0,0,0,6,0
35,RcPi,51,7,0,0,0,0
35,RcPi,52,0,0,0,0,10
35,RcPi,53,0,0,0,0,9
35,RcPi,54,0,0,0,4,11
35,RcPi,55,0,9,0,2,0
35,RcPi,56,0,0,0,0,9
35,RcPi,57,0,5,0,0,3
35,RcPi,58,0,13,0,0,0
35,RcPi,59,0,0,0,1,0
35,RcPi,60,0,0,5,0,0
35,RcPi,61,0,0,0,9,0
35,RcPi,62,0,6,0,0,6
35,RcPi,63,0,10,0,0,0
35,RcPi,64,0,0,0,4,0
35,RcPi,65,10,4,0,0,0
35,RcPi,66,0,0,7,0,0
35,RcPi,67,0,0,7,0,0
35,RcPi,68,0,6,6,0,7
35,RcPi,69,0,9,0,0,5
35,RcPi,70,0,0,0,10,0
35,RcPi,71,0,0,0,3,0
35,RcPi,72,0,0,0,0,3
35,RcPi,73,0,0,0,0,1
35,RcPi,74,0,0,0,2,0
35,RcPi,75,0,0,0,0,7
35,RcPi,76,0,8,0,0,0
35,RcPi,77,0,2,4,0,0
35,RcPi,78,0,0,0,0,4
35,RcPi,79,1,7,0,0,0
36,Rc,0,8,13,0,6,15
36,Rc,1,0,0,6,12,11
36,Rc,2,7,0,13,6,9
36,Rc,3,9,10,11,4,0
36,Rc,4,0,11,12,12,5
36,Rc,5,12,11,5,17,0
36,Rc,6,2,0,0,9,15
36,Rc,7,0,10,6,5,11
36,Rc,8,8,3,0,6,8
36,Rc,9,6,13,0,12,4
36,Rc,10,0,0,0,12,10
36,Rc,11,7,9,2,8,0
36,Rc,12,12,0,8,10,10
36,Rc,13,10,9,0,0,6
36,Rc,14,12,0,12,13,12
36,Rc,15,9,11,10,0,0
36,Rc,16,7,0,9,14,15
36,Rc,17,10,0,0,9,8
36,Rc,18,0,12,12,10,5
36,Rc,19,10,9,0,10,11
36,Rc,20,0,9,0,7,12
36,Rc,21,9,7,11,0,11
36,Rc,22,7,6,0,10,12
36,Rc,23,8,12,0,11,10
36,Rc,24,9,6,11,0,13
36,Rc,25,12,0,10,10,14
36,Rc,26,0,7,8,0,0
36,Rc,27,12,9,0,13,13
36,Rc,28,0,3,14,0,0
36,Rc,29,8,10,8,0,0
36,Rc,30,11,13,0,13,13
36,Rc,31,9,12,0,6,7
36,Rc,32,0,6,12,3,5
36,Rc,33,4,9,0,0,0
36,Rc,34,0,9,12,16,10
36,Rc,35,15,0,8,10,9
36,Rc,36,0,11,4,0,12
36,Rc,37,0,0,7,0,12
36,Rc,38,8,10,0,14,9
36,Rc,39,0,0,14,12,4
36,Rc,40,12,0,4,0,13
36,Rc,41,6,0,8,8,5
36,Rc,42,0,7,10,8,10
36,Rc,43,7,0,11,0,0
36,Rc,44,9,7,9,0,10
36,Rc,45,0,13,0,15,0
36,Rc,46,0,8,0,10,0
36,Rc,47,9,9,19,6,0
36,Rc,48,12,0,4,9,8
36,Rc,49,10,0,9,12,0
36,Rc,50,7,11,0,4,10
36,Rc,51,14,0,10,6,12
36,Rc,52,14,9,10,0,14
36,Rc,53,10,12,0,5,6
36,Rc,54,13,9,0,7,6
36,Rc,55,0,8,14,12,17
36,Rc,56,5,0,0,0,7
36,Rc,57,9,12,9,0,12
36,Rc,58,0,0,0,12,8
36,Rc,59,10,16,0,0,0
36,Rc,60,10,0,7,10,0
36,Rc,61,12,10,0,7,9
36,Rc,62,10,0,0,0,7
36,Rc,63,0,0,9,0,5
36,Rc,64,13,18,7,0,11
36,Rc,65,0,10,0,5,0
36,Rc,66,17,0,9,15,0
36,Rc,67,7,8,0,10,9
36,Rc,68,11,3,11,0,6
36,Rc,69,17,9,6,0,6
36,Rc,70,0,10,6,8,8
36,Rc,71,13,7,0,6,0
36,Rc,72,10,10,14,0,9
36,Rc,73,9,14,11,5,0
36,Rc,74,0,0,7,8,10
36,Rc,75,14,11,7,0,0
36,Rc,76,0,9,0,8,0
36,Rc,77,0,10,13,0,6
36,Rc,78,15,0,7,5,10
36,Rc,79,11,0,3,7,12
36,RcPi,0,0,0,1,0,0
36,RcPi,1,1,7,0,0,0
36,RcPi,2,0,4,0,0,0
36,RcPi,3,0,0,0,0,1
36,RcPi,4,9,0,0,0,0
36,RcPi,5,0,0,0,0,4
36,RcPi,6,0,5,1,0,0
36,RcPi,7,4,0,0,0,0
36,RcPi,8,0,0,12,0,0
36,RcPi,9,0,0,4,0,0
36,RcPi,10,6,4,2,0,0
36,RcPi,11,0,0,0,0,4
36,RcPi,12,0,5,0,0,0
36,RcPi,13,0,0,3,1,0
36,RcPi,14,0,9,0,0,0
36,RcPi,15,0,0,0,9,7
36,RcPi,16,0,3,0,0,0
36,RcPi,17,0,4,3,0,0
36,RcPi,18,8,0,0,0,0
36,RcPi,19,0,0,5,0,0
36,RcPi,20,7,0,9,0,0
36,RcPi,21,0,0,0,7,0
36,RcPi,22,0,0,5,0,0
36,RcPi,23,0,0,8,0,0
36,RcPi,24,0,0,0,11,0
36,RcPi,25,0,12,0,0,0
36,RcPi,26,4,0,0,9,1
36,RcPi,27,0,0,1,0,0
36,RcPi,28,1,0,0,2,4
36,RcPi,29,0,0,0,2,8
36,RcPi,30,0,0,9,0,0
36,RcPi,31,0,0,8,0,0
36,RcPi,32,8,0,0,0,0
36,RcPi,33,0,0,1,4,9
36,RcPi,34,8,0,0,0,0
36,RcPi,35,0,7,0,0,0
36,RcPi,36,3,0,0,2,0
36,RcPi,37,7,3,0,8,0
36,RcPi,38,0,0,1,0,0
36,RcPi,39,3,3,0,0,0
36,RcPi,40,0,4,0,2,0
36,RcPi,41,0,16,0,0,0
